X,Y,osm_id,osm_type,completeness,#loc+amenity,#meta+healthcare,#loc +name,#meta +operator,#geo+bounds+url,#meta +speciality,#meta +operator_type,#contact +phone,#status+operational_status,#access +hours,#capacity +beds,#capacity +staff,#meta +health_amenity_type,#meta+dispensing,#meta+wheelchair,#meta+emergency,#meta+insurance,#meta+water_source,#meta+electricity,#meta+is_in_health_area,#meta+is_in_health_zone,#contact +url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,#meta +id
149.0860784,-35.34481253,1815438324,node,12.5,,alternative,Chiro Healthworks,,,chiropractic,,,,,,,,,,,,,,,,,,,,,76395622,5,2019/10/30 13:32:25+00,e9194a8607ca4aa79397f269aab73207
149.0864639,-35.23667936,8481172766,node,21.875,clinic,clinic,QSCAN Bruce,QSCAN,,radiology,private,,,,,,,,,,,,,,,,,,,,100308057,1,2021/03/02 23:29:18+00,af044b35e66549c185ec31904a4abae0
149.0865494,-35.23663384,8481172765,node,25,clinic,clinic,ICON Cancer Centre Canberra,ICON,,oncology;radiotherapy,private,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,100308057,1,2021/03/02 23:29:18+00,aebeb6e20e3844d2b2d5fa1e254d3d00
149.0865566,-35.23665723,8577152018,node,15.625,doctors,doctor,ICON Cancer Centre,,,,,,,,,,,,,,,,,,,,,Allawoona Street,,,124121101,2,2022/07/27 05:35:05+00,6a9cc3b277684917b4fc51d7ae986b21
149.0876455,-35.23475613,6062403089,node,12.5,doctors,clinic,Ochre Health Medical Centre Bruce,,,,,,,,,,,,,,,,,,,,,,,,64512163,1,2018/11/15 03:43:21+00,944def9ddddc427d90d84310fd797937
149.0876787,-35.23474641,6062403088,node,12.5,pharmacy,pharmacy,Capital Chemist Bruce,,,,,,,,,,,,,,,,,,,,,,,,124121101,2,2022/07/27 05:35:05+00,8d08ab7f243a404388d197fb97ea7268
149.0877848,-35.35465003,2003727488,node,12.5,dentist,,Ian Rankin Denture Clinic,,local knowledge,,,,,,,,,,,,,,,,,,,,,,13803927,1,2012/11/08 23:37:05+00,2ca574d7d5334d2fa26c79e91c741c9a
149.0890057,-35.35241952,2002522399,node,12.5,dentist,,Central Denture Clinic,,local knowledge,,,,,,,,,,,,,,,,,,,,,,13804070,2,2012/11/09 00:07:15+00,30e39e6e9b694c8082ca93ef5a92efb3
149.0895917,-35.35187026,2002505222,node,9.375,pharmacy,,Colbee Court Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,31941977,2,2015/06/13 11:46:55+00,21da3c31ed43468fbf31bc0805f32dff
149.0912269,-35.25284587,1946016589,node,9.375,doctors,,Dr Ann & Ian Crawshaw,,,,,,,,,,,,,,,,,,,,,,,,13360659,1,2012/10/04 13:24:59+00,d1d3cb64da284d0e91b705363bef246c
149.0915108,-35.25269424,1946016590,node,9.375,clinic,,Nephrocare Northside Dialysis Clinic,,,,,,,,,,,,,,,,,,,,,,,,13360659,1,2012/10/04 13:24:59+00,0c053772a07647fc8e205ab06a5461a8
149.0927323,-35.32146784,332358446,node,15.625,hospital,hospital,Canberra Eye Hospital,,,ophthalmology,,,,,,,,,,,,,,,,,,,,,116944143,2,2022/02/03 04:40:58+00,b78531b0ca0b46308a21a45363c8fc05
149.0932098,-35.45691051,2155587242,node,12.5,doctors,doctor,Conder Medical Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,110279847,3,2021/08/26 10:42:37+00,e5b823fdad05426db51bc57f4b5dc294
149.0932199,-35.45697807,2155592178,node,9.375,,laboratory,Laverty Pathology,,,,,,,,,,,,,,,,,,,,,,,,140446409,3,2023/08/27 11:01:58+00,d2654a43d6054ce8a23e460b7567d1e9
149.0937627,-35.36625034,8793833392,node,28.125,dentist,dentist,Mawson Dental Care,Robert Honeybone,,dentistry;dentist,,,,Mo-Fr 08:15-17:00,,,,,,,,,,,,,3/142-152,Mawson Place,,,144278579,4,2023/11/21 09:23:18+00,bb96f6c832d44d3aa36fb76c6d97d089
149.0937627,-35.36625034,8793833392,node,28.125,dentist,dentist,Mawson Dental Care,Robert Honeybone,,dentistry;dentist,,,,Mo-Fr 08:15-17:00,,,,,,,,,,,,,3/142-152,Mawson Place,,,144278579,4,2023/11/21 09:23:18+00,bb96f6c832d44d3aa36fb76c6d97d089
149.093875,-35.33371942,2294494321,node,9.375,pharmacy,,Capital Chemist,,,,,,,,,,,,,,,,,,,,,,,,16021560,2,2013/05/08 00:42:10+00,1e629cc608854721a9f7e99a6a4f1885
149.0939439,-35.45735316,9037654703,node,9.375,,physiotherapist,Southside Physio Lanyon,,,,,,,,,,,,,,,,,,,,,,,,110279847,1,2021/08/26 10:42:37+00,01a1ee8c855e42819336381b78ae1882
149.0939469,-35.45787837,9037654700,node,21.875,dentist,dentist,Capital Dental,,,,,,,Mo-Fr 10:00-18:00,,,,,,,,,,,,,15,Sidney Nolan Street,,,116332956,3,2022/01/19 09:33:46+00,3dd489a886964953ac7ab1d3b062bbe0
149.0942877,-35.36542514,309018079,node,15.625,pharmacy,,Capital Chemist Mawson,,,,,,,"Mo-Fr 08:30-19:00; Sa,Su 09:00-18:00; PH 10:00-16:00",,,,yes,,,,,,,,,,,,,144269428,9,2023/11/21 03:27:36+00,8cfd4c4a128144319188a3367531d768
149.0942877,-35.36542514,309018079,node,15.625,pharmacy,,Capital Chemist Mawson,,,,,,,"Mo-Fr 08:30-19:00; Sa,Su 09:00-18:00; PH 10:00-16:00",,,,yes,,,,,,,,,,,,,144269428,9,2023/11/21 03:27:36+00,8cfd4c4a128144319188a3367531d768
149.0972483,-33.27706424,2494910851,node,12.5,pharmacy,,Hogan's Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,35298945,2,2015/11/14 02:35:07+00,34279b1f93a14973ae9b0d1ac820aaba
149.0979035,-35.30753251,2183249850,node,12.5,pharmacy,,Yarralumla Pharmacy,,,,,,,Mo-Fr 09:00-18:00; Sa 09:00-12:00,,,,,,,,,,,,,,,,,118412374,4,2022/03/12 21:02:45+00,66ca48d7195d46eab9844e457ef679b7
149.0996161,-35.33271493,1968366783,node,9.375,,alternative,Robyn D. Elliot Homoeopath,,,,,,,,,,,,,,,,,,,,,,,,142694150,2,2023/10/17 05:41:55+00,b85652c4293a4f1aa1e446a9560c4daa
149.0999765,-35.37095895,1426796876,node,15.625,doctors,,Mawson Medical Centre,,,,,,,,,,,,,,,,,,,,73,Wilkins Street,,,9243211,2,2011/09/08 07:46:21+00,bdc3ea737d23468a9e7bc77a5c53a738
149.1008851,-35.34522207,8488740236,node,15.625,pharmacy,pharmacy,TCH Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,100485074,1,2021/03/05 10:51:10+00,3adadda5b6bb4031baf84f7e1097acd5
149.1009499,-33.25383388,2670060479,node,15.625,pharmacy,,Discount Pharmacy,,voice,,,,,,,,,yes,,,,,,,,,,,,,116202055,3,2022/01/16 02:12:03+00,d2c04263808340dd98ced95b2263e9e1
149.1012733,-35.34527194,8488740235,node,12.5,clinic,clinic,Central Outpatients,,,,,,,,,,,,,,,,,,,,,,,,100485074,1,2021/03/05 10:51:10+00,ba23c1b8c25d4634ba1d4e2b40b0a37d
149.101559,-33.28029915,7314277026,node,12.5,doctors,,Orange Eye Centre,,,ophthalmology,,,,,,,,,,,,,,,,,,,,,82451395,1,2020/03/21 03:17:07+00,a1f1741917a9408c8ece1e240dfd15c0
149.102576,-35.34964277,1894450102,node,12.5,doctors,doctor,Capital Pathology,,,,,,,,,,,,,,,,,,,,,,,,101354783,2,2021/03/19 21:02:57+00,721d719b88174d30a9c76f15fd95908e
149.1026108,-35.34962776,1894450085,node,12.5,doctors,doctor,Canberra Imaging Group,,,,,,,,,,,,,,,,,,,,,,,,101354783,2,2021/03/19 21:02:57+00,0a947d6f9f1d45b08f5ef8e8f8a23463
149.1026507,-35.34961058,1894450104,node,12.5,doctors,doctor,Gastrotract Endoscopy Centre,,,,,,,,,,,,,,,,,,,,,,,,101354783,2,2021/03/19 21:02:57+00,25ed6d6c0d88491e9ca42de05d219352
149.1026956,-35.34959122,1894450103,node,12.5,pharmacy,pharmacy,Garran Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,101354783,2,2021/03/19 21:02:57+00,41adc1136cd24ba5bc74005645e5464b
149.1027183,-35.22059272,6183131075,node,12.5,doctors,doctor,Kaleen Family Clinic,,,,,,,,,,,,,,,,,,,,,,,,66012201,1,2019/01/04 07:27:16+00,b59c184caac54482a398f28427b1f523
149.103165,-35.23423435,2287652996,node,12.5,dentist,dentist,Kaleen Family Dental Surgery,,,,,,,,,,,,,,,,,,,,,,,,124121101,3,2022/07/27 05:35:05+00,428d0fc590934b6ebb903cc7ca43c715
149.1032719,-35.23444893,244217133,node,12.5,clinic,clinic,Child Health Clinic,,,,,,,,,,,,,,,,,,,,,,,,124121101,4,2022/07/27 05:35:05+00,7319f91afc1944bbb3dee35eb3447f3a
149.1035148,-35.22019098,988540465,node,15.625,pharmacy,pharmacy,Caremore Pharmacy,,,,,,,Mo-Fr 08:30-19:00; Sa 08:30-18:00; Su 09:00-17:00,,,,,,,,,,,,,,,,,116446875,4,2022/01/21 20:40:00+00,f9a3202c1ea3414193922350b6e66dac
149.1080828,-35.31484714,1811922317,node,9.375,pharmacy,,Deakin Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,15719433,5,2013/04/14 01:54:16+00,4512b07ad17845f1890f1b6f8db2301f
149.1081456,-35.3426655,1067167397,node,12.5,doctors,doctor,Dr Mark R Hardy,,,,,,,,,,,,,,,,,,,,,,,,101354783,2,2021/03/19 21:02:57+00,e949876d2dc348919ac5e540e4ba18dc
149.1096841,-35.41363701,2162572784,node,15.625,pharmacy,pharmacy,Discount Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,120440498,2,2022/05/02 02:07:28+00,45d31b0f89d7417288f1ecd1b11bc78c
149.1138629,-35.43459311,2156916160,node,9.375,doctors,,Ochre Health Calwell,,,,,,,,,,,,,,,,,,,,,,,,15051614,2,2013/02/16 14:05:54+00,3dd081b8937c4dfc93769455408aa542
149.1141074,-35.43468413,2156916090,node,18.75,pharmacy,pharmacy,Capital Chemist Calwell,Capital Chemist,,,,,,,,,,yes,,,,,,,,,,,,,110946220,3,2021/09/09 04:13:06+00,ccfe83ec77a149b3817299013484131a
149.1186343,-35.19720026,250665342,node,9.375,doctors,,Palmerston Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,68209381,3,2019/03/16 17:35:18+00,c2746a5400e8417baa87ad7eba8a3ae9
149.119997,-35.27750283,6302682194,node,12.5,doctors,doctor,National Health Cooperative,,,,,,,,,,,,,,,,,,,,,,,,83847616,5,2020/04/21 02:00:26+00,dc0da9031fdb4d5196479bac0812adfc
149.1200494,-35.27757072,6302638805,node,21.875,pharmacy,pharmacy,University Pharmacy,,,,,,,Mo-Fr 09:00-17:30; Sa 09:00-14:00,,,,yes,,,,,,,,,,Joplin Lane,,,143773770,11,2023/11/08 10:42:33+00,fad503d765574ed099c8ab144c77f75d
149.1200494,-35.27757072,6302638805,node,25,pharmacy,pharmacy,University Pharmacy,,,,,,,Mo-Fr 09:00-17:30; Sa-Su off,,,,yes,,,,,,,,,156,Joplin Lane,,,143773770,11,2023/11/08 10:42:33+00,fad503d765574ed099c8ab144c77f75d
149.1226106,-35.26403764,40293773,node,21.875,pharmacy,,Capital Chemist O'Connor,,,,,,,,,,,yes,yes,,,,,,,,9,Sargood Street,,,142637798,7,2023/10/15 22:35:38+00,333383f290e44faabfb79a2b7515aad3
149.1236728,-36.23635852,9461938340,node,12.5,doctors,doctor,Ochre Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,116802428,1,2022/01/31 02:40:54+00,0aa8a8d91d2d4d10a3b6a566ecacf9be
149.1248265,-35.25249835,670169655,node,9.375,pharmacy,,Capital Chemist Lyneham,,,,,,,,,,,,,,,,,,,,,,,,32469495,5,2015/07/07 11:27:45+00,cbb3e129170b4a1a82c1e08d4e78d4ed
149.1255172,-36.23359652,9513162718,node,15.625,clinic,,Grand Pacific Health,,,,,,,,,,,,,,,,,,,,61,Massie Street,,,117508815,1,2022/02/17 08:44:04+00,0f062e86fd4a474698eed71eb7691cef
149.1287359,-35.41398226,2156894683,node,12.5,pharmacy,pharmacy,Capital Chemist,,,,,,,,,,,,,,,,,,,,,,,,115802799,4,2022/01/05 15:43:13+00,407c3479bdbe4b9c927933c18cadc0d2
149.1312601,-35.34101033,8623691361,node,12.5,doctors,doctor,Red Hill Medical Practice,,,,,,,,,,,,,,,,,,,,,,,,102831595,1,2021/04/12 23:15:41+00,3f024ab67a1741d9806be7aad8590ed4
149.1318949,-35.27874905,2161975190,node,12.5,pharmacy,pharmacy,Develin’s City Chemist,,,,,,,,,,,,,,,,,,,,,,,,117965119,2,2022/03/01 03:24:13+00,a79a4d1389ed4456b9e9e0f93e19d1af
149.1320249,-35.27883907,2161974569,node,12.5,doctors,doctor,Garema Place Surgery,,,,,,,,,,,,,,,,,,,,,,,,102508734,4,2021/04/07 22:27:31+00,216abd13d706424ea34877626983c590
149.132109,-35.32047014,9467215253,node,28.125,clinic,clinic,Orthoclinic Specialist Orthodontics,David Madsen,,orthodontics,private,,,,,,,,,,,,,,,,27,Bougainville Street,,,120918988,3,2022/05/13 07:14:37+00,ebc0552078cf458cb81b06fc02cd0f6b
149.1321943,-35.28034002,665558408,node,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,117965135,4,2022/03/01 03:26:58+00,775483b23ae649ac8fadc819bf5b3bbf
149.1323925,-35.16475492,5586030118,node,25,pharmacy,pharmacy,Priceline Pharmacy Amaroo,,,,,,,08:00-22:00,,,,yes,,,,,,,,,6,Pioneer Street,,,139890139,6,2023/08/14 21:32:34+00,31862dc8dcb4492b92f7d30b4333cbdc
149.1330571,-35.18129023,3864736157,node,12.5,doctors,,Tristar Medical Group,,,,,,,Mo-Fr 08:00-18:00,,,,,,,,,,,,,,,,,137914852,4,2023/06/29 11:29:18+00,bc1f4750f1c148b39503d72fdd9ff52b
149.13325,-35.18545822,3861776663,node,9.375,doctors,,Gungahlin Medical Practice,,,,,,,,,,,,,,,,,,,,,,,,141666090,4,2023/09/24 03:35:35+00,3af51690fa05489b8746e07428c7d9af
149.1335179,-35.2787089,8015545868,node,12.5,pharmacy,pharmacy,The Pharmacy On Petrie,,,,,,,,,,,,,,,,,,,,,,,,102508734,4,2021/04/07 22:27:31+00,8ad973e8e83a4ec9a9ea136fdc478330
149.1343135,-35.18527583,974403318,node,12.5,pharmacy,pharmacy,Priceline Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,84448051,6,2020/05/01 03:18:28+00,e5d638f9626746e3913892b665f53fae
149.135032,-35.18651685,8714001040,node,12.5,clinic,clinic,Gungahlin Medical and Surgical Centre,,,,,,,,,,,,,,,,,,,,,,,,104384692,1,2021/05/09 05:39:25+00,5c6cef3fb9f64a678588a777fb1061f9
149.1353481,-35.18502026,3343581097,node,18.75,dentist,dentist,Amalgam Free Dentistry,,,,,,,,,,,,,,,,,,,,107,Gungahlin Place East,,,144269428,5,2023/11/21 03:27:36+00,c9dbbd7d6c8d4765825524b45ee1fa98
149.1353481,-35.18502026,3343581097,node,18.75,dentist,dentist,Amalgam Free Dentistry,,,,,,,,,,,,,,,,,,,,107,Gungahlin Place East,,,144269428,5,2023/11/21 03:27:36+00,c9dbbd7d6c8d4765825524b45ee1fa98
149.135642,-35.18548018,11278822450,node,18.75,,doctor,My GP Gungahlin,,,,,,,,,,,,,,,,,,,,43,Hibberson Street,2912,,142908636,1,2023/10/21 05:52:12+00,1e0ac575a9bf4a5a945abb143744ae88
149.136941,-35.18563357,3861776662,node,15.625,doctors,,Gungahlin Medical Centre,,,,,,,"Mo-Fr 08:00-18:00; Sa,Su 09:00-12:00",,,,,yes,,,,,,,,,,,,113101012,6,2021/10/28 23:31:10+00,e50c60939c014e43aa55c390850a7e90
149.137132,-35.18530743,596068081,node,15.625,doctors,,Gungahlin General Practice,,,,,,,Mo-Fr 08:00-19:00; Sa 08:30-12:30; Su 09:00-12:00,,,,,yes,,,,,,,,,,,,131044893,5,2023/01/09 09:08:00+00,d5e2ec757b1148ff903ff359c329be70
149.1389414,-35.25028092,864633772,node,21.875,pharmacy,pharmacy,Capital Chemist,,local_knowledge,,,,,"Mo-Fr 08:30-19:00; Sa 08:30-18:00; PH,Su 09:00-18:00",,,,yes,,,,,,,,,,,,,121084843,6,2022/05/17 07:45:41+00,c249b084060948108c33a43d0c248ddd
149.1406517,-35.24936042,2186593845,node,9.375,doctors,,Majura Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,15254030,1,2013/03/05 02:56:31+00,9fff7ddc88ea483e8229dbf6af2a35ad
149.142481,-35.3279364,5674575007,node,21.875,pharmacy,pharmacy,Discount Chemist,,,,,,,,,,,yes,,,,,,,,,12,Barker Street,,,64962348,6,2018/11/28 07:51:46+00,66d2dc1711744da1851151e3a055f699
149.1441749,-35.31340001,2395862078,node,18.75,dentist,dentist,Dr Michael Tucker,,,,,,,,,,,,,,,,,,,,61,Giles Street,,,144278579,3,2023/11/21 09:23:18+00,2a7dc21ae6c142c0ac161773bbbee64c
149.1441749,-35.31340001,2395862078,node,18.75,dentist,dentist,Dr Michael Tucker,,,,,,,,,,,,,,,,,,,,61,Giles Street,,,144278579,3,2023/11/21 09:23:18+00,2a7dc21ae6c142c0ac161773bbbee64c
149.145332,-35.26169766,254020897,node,18.75,pharmacy,pharmacy,Ainslie Pharmacy,,,,,,,,,,,yes,yes,,,,,,,,,,,,137912206,8,2023/06/29 10:16:30+00,9b8ec24ebb95481dbdaa6ec4bc6cbab9
149.1453983,-35.26170621,7940893652,node,15.625,doctors,doctor,Capital Pathology,,,,,,,,,,,,yes,,,,,,,,,,,,124581690,4,2022/08/07 01:59:34+00,9bd316be5d044bfaafbfc8019d101d1c
149.1456547,-35.26172406,7940893653,node,25,doctors,doctor,Ainslie Family Practice,,,general,,,,,,,,,yes,,,,,,,,21,Edgar Street,,,137264387,5,2023/06/13 01:25:05+00,7278c2b1288c4f308a874d4a74aa1a3d
149.1457361,-35.26125384,6438811697,node,18.75,doctors,doctor,Wakefield Gardens Surgery,,,,,,,,,,,,,,,,,,,,99,Wakefield Gardens,,,116332956,3,2022/01/19 09:33:46+00,fb282fbec1884708afa2fb4566831579
149.1515523,-21.17504487,2423636508,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,113170930,3,2021/10/30 18:34:17+00,3189ae5f26b348aeb7659838bde3b220
149.1538508,-35.33282683,2337835274,node,12.5,pharmacy,,Pharmacy Health,,,,,,,,,,,,,,,,,,,,,Iluka Street,,,108343696,4,2021/07/21 02:08:10+00,33235ac4ee334a8aaa7a68b8d1baa28b
149.1541853,-35.28919416,602927333,node,18.75,doctors,doctor,Campbell Medical Practice,,,,,,,Mo-Fr 08:00-17:00,,,,,no,,,,,,,,,,,,119298923,5,2022/04/04 11:22:24+00,2a7e334cfb6d42178b7e6a3063e40b07
149.1542145,-35.28941293,602907498,node,18.75,pharmacy,pharmacy,Campbell Pharmacy,,,,,,,"Mo-Fr 08:15-18:00; Sa 09:00-12:00; PH,Su off",,,,,yes,,,,,,,,,,,,144278579,7,2023/11/21 09:23:18+00,ddb08672a2384e2c9a892e92aa2d4bf6
149.1542145,-35.28941293,602907498,node,18.75,pharmacy,pharmacy,Campbell Pharmacy,,,,,,,"Mo-Fr 08:15-18:00; Sa 09:00-12:00; PH,Su off",,,,,yes,,,,,,,,,,,,144278579,7,2023/11/21 09:23:18+00,ddb08672a2384e2c9a892e92aa2d4bf6
149.1551256,-21.07161646,2604145958,node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,19741378,1,2014/01/01 07:37:30+00,ddbbc6c644d14fe5ad0848a86c0fab01
149.1587756,-21.12104814,1636342542,node,28.125,pharmacy,pharmacy,Dupuy's Pharmacy,,,,,,,,,,,no,,,,,,,,,Dec-14,Grandview Drive,4740,Mackay,73660217,3,2019/08/23 10:52:57+00,b68734fcc40447058de356e40de503ab
149.15941,-21.06053692,7918794141,node,15.625,pharmacy,pharmacy,TerryWhite Chemmart,,,,,,,,,,,yes,,,,,,,,,,,,,91077320,1,2020/09/18 02:51:54+00,df3799abd002470b8bf1b70c7fe23df2
149.1641649,-35.32245347,9302070127,node,18.75,,alternative,Nourish & Breathe,,,naturopathic,,,,,,,,,,,,,,,,,1,Dairy Road,,,116332956,2,2022/01/19 09:33:46+00,bdb128db9879493b852352389d1fd74a
149.1667709,-21.15406195,2376113164,node,15.625,pharmacy,pharmacy,AFS Fourways,,,,,,,Mo-Su 08:00-20:00; PH 10:00-16:00,,,,,,,,,,,,,,,,,122139133,3,2022/06/08 23:41:36+00,b349c317a4234427a77a79d9b1a54eae
149.1767928,-21.09754152,8019789639,node,18.75,,doctor,,Andergrove Medical Centre,,,,,,,,,,,,,,,,,,,68,Celeber Drive,4740,,92672264,1,2020/10/19 00:03:17+00,3db70b3718e7417aa2214228ed94801f
149.1768866,-21.09754906,8019789638,node,21.875,,laboratory,Andergrove,QML Pathology,,,,,,,,,,,,,,,,,,,68,Celeber Drive,4740,,121553241,2,2022/05/27 04:29:22+00,a2cca328c84845ff80cef547711f315f
149.1772016,-21.09746876,1631304620,node,31.25,pharmacy,pharmacy,Andergrove United Chemist,United Chemists,,,,,,"Mo-Fr 07:30-19:00,Sa-Su08:00-18:00",,,,yes,,,,,,,,,78,Celeber Drive,4740,,92672321,3,2020/10/19 00:08:12+00,40d544fa983a4428a24d0e55218293dd
149.1785822,-21.13851813,8700269684,node,15.625,pharmacy,pharmacy,Priceline Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,104160778,1,2021/05/05 05:58:49+00,cf2642d640414be6870efb3c76a9eb82
149.1787759,-21.14041772,9869338241,node,18.75,pharmacy,pharmacy,Chemist Warehouse,,,,,,,Mo-We 08:00-20:00; Th 08:00-21:00; Fr 08:00-20:00; Sa 08:00-18:00; Su 08:00-17:00,,,,yes,,,,,,,,,,,,,123255198,1,2022/07/06 01:16:57+00,ca8a907bf2454d739f476a444d8448ef
149.1799946,-35.33603617,3508131893,node,15.625,pharmacy,pharmacy,Chemist Warehouse,,,,,,,,,,,yes,,,,,,,,,,,,,146464547,5,2024/01/20 03:46:53+00,10ac255956874cad9be59f70668a903a
149.1799946,-35.33603617,3508131893,node,28.125,pharmacy,pharmacy,Chemist Warehouse,,,,,,,Mo-Fr 08:30-07:30; Sa-Su 09:00,,,,yes,,,,,,,,,17,Iron Knob Street,2609,,146464547,5,2024/01/20 03:46:53+00,10ac255956874cad9be59f70668a903a
149.1803397,-21.1395004,2339013953,node,12.5,pharmacy,pharmacy,Good price Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,113170998,2,2021/10/30 18:37:21+00,829d9ea6645f43dbb254ee43bb09c2e0
149.1805734,-21.14493146,1950739222,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,113171020,2,2021/10/30 18:38:08+00,2ac26f137bd1463fa1b706f7de472103
149.1862677,-21.14932491,5643069015,node,28.125,,blood_donation,Mackay Blood Donor Centre,Australian Red Cross,,blood_donation,,,,,,,,,,,,,,,,,143,Sydney Street,4740,South Mackay,59286500,1,2018/05/26 04:39:40+00,6ca8fdd2e6cf43299ebf748fa80431eb
149.1869115,-21.14432611,2968205107,node,12.5,doctors,doctor,Sydney Street Medical,,,,,,,,,,,,,,,,,,,,,,,,115881369,3,2022/01/07 15:27:44+00,c2b2ab91648947e3b1ee0a48e1a1f517
149.1870401,-21.14433114,1721546068,node,12.5,pharmacy,pharmacy,Red Apple Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,113171037,5,2021/10/30 18:38:58+00,0183279c9d784eb1a8b0d88f01af71c5
149.187236,-21.14277253,1950675389,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,113171052,2,2021/10/30 18:39:32+00,ee5d33c805b54a5e91d93002ea256927
149.1878629,-21.14843895,2968218341,node,9.375,doctors,,South Side Medical,,,,,,,,,,,,,,,,,,,,,,,,24211674,1,2014/07/17 23:40:46+00,b64cb8568b12496797d982912e23297f
149.1878646,-21.14277152,2968306063,node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,24212816,1,2014/07/18 03:03:17+00,93e0e290475d4d4f8aab538170d309f2
149.1880639,-21.12602297,9470576134,node,9.375,,optometrist,Eyes-R-Us Optometrists,,,,,,,,,,,,,,,,,,,,,,,,116946384,1,2022/02/03 06:07:10+00,da9199aa09bd488ba47bde0879e94fa0
149.1882723,-21.14403266,2968205110,node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,24211449,1,2014/07/17 23:11:39+00,f8254e7f17e841639ab9090157ab59f8
149.1887496,-21.12665832,1636296340,node,15.625,pharmacy,pharmacy,Discount Chemist,,,,,,,,,,,yes,,,,,,,,,,,,,113170975,7,2021/10/30 18:36:40+00,06712146360a4adb963d3aad0f33d4e6
149.1890284,-21.1439211,3361180639,node,9.375,clinic,,Grays Chiropractor,,,,,,,,,,,,,,,,,,,,,,,,28972568,1,2015/02/20 08:26:06+00,25eeddf32194419a95ac7d655313e9d5
149.1891034,-21.12440711,1636296344,node,9.375,doctors,,Fenner Medical,,,,,,,,,,,,,,,,,,,,,,,,10709097,1,2012/02/17 09:07:58+00,0ed0073a64a344a4bdc8c928bbdc05e9
149.1892733,-21.12487474,2047282954,node,9.375,doctors,,Ambrose Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,14132907,1,2012/12/02 23:28:51+00,6a37c4f344e945609978c2f5e930fe87
149.200537,-35.38616155,1323217076,node,9.375,doctors,,The Surgery at Jerrabomberra,,,,,,,,,,,,,,,,,,,,,,,,75589491,2,2019/10/12 00:32:32+00,c6e06f07ea68423281011703a02340ff
149.2014259,-35.38078506,1339198148,node,9.375,pharmacy,,Soul Patterson Chemist,,,,,,,,,,,,,,,,,,,,,,,,8548300,1,2011/06/26 03:07:25+00,c77cdf88e1464135942a008f29288a95
149.2149045,-21.07938305,9509775288,node,15.625,clinic,clinic,Slade Point Medical Centre,,,,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,117462260,1,2022/02/16 06:57:44+00,17125350ecd240db8a22a251a267b80d
149.2149864,-21.0793268,1747286033,node,12.5,pharmacy,pharmacy,United Chemist,,,,,,,,,,,,,,,,,,,,,,,,117462260,4,2022/02/16 06:57:44+00,6271deed6d9b49119a46dee34d3b1ee0
149.2158989,-21.42385806,2565840384,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,89460927,2,2020/08/16 02:51:24+00,897663b7e07947b5a73d32565a5ada24
149.2168178,-21.41658491,2389305885,node,15.625,pharmacy,pharmacy,Guardian,,,,,,,,,,,yes,,,,,,,,,,,,,102405615,3,2021/04/06 11:56:41+00,c4356a80ae1e45f2a9f3c3b95f228081
149.2322477,-35.35001803,634220781,node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,3832109,1,2010/02/09 13:22:49+00,eb78253f2f224d41935d8590793e2a65
149.2325615,-35.34950271,3253432530,node,25,pharmacy,pharmacy,Amcal Max,Amcal,,,,,,Mo-Su 08:00-20:00,,,,,,,,,,,,,23,Antill Street,,,145290771,6,2023/12/19 12:56:59+00,855c6ad42d82491cb5c36daf5fd1a2df
149.2325615,-35.34950271,3253432530,node,31.25,pharmacy,pharmacy,Queanbeyan Pharmacy,Life Pharmacy Group,,,,,,Mo-Su 08:00-20:00,,,,yes,,,,,,,,,23,Antill Street,2620,,145290771,6,2023/12/19 12:56:59+00,855c6ad42d82491cb5c36daf5fd1a2df
