X,Y,osm_id,osm_type,completeness,#loc+amenity,#meta+healthcare,#loc +name,#meta +operator,#geo+bounds+url,#meta +speciality,#meta +operator_type,#contact +phone,#status+operational_status,#access +hours,#capacity +beds,#capacity +staff,#meta +health_amenity_type,#meta+dispensing,#meta+wheelchair,#meta+emergency,#meta+insurance,#meta+water_source,#meta+electricity,#meta+is_in_health_area,#meta+is_in_health_zone,#contact +url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,#meta +id
,,837477470,way,25,clinic,podiatrist,,,,podiatry,,,,,,,,,,,,,,,,,283,Victoria Street,3003,West Melbourne,143964249,6,2023/11/13 10:33:21+00,9515fe9f5b804d89a8057a9dcfc9bf8c
153.1999905,-27.71427531,9708457428,node,21.875,clinic,clinic,Beenleigh Podiatry Clinic,,,podiatry,,,,,,,,,,,,,,,,,37,Manila Street,,,129551400,2,2022/11/30 08:53:25+00,31110e440552499a8cf67cfc5f47fac7
153.0672348,-26.40089353,11571858754,node,28.125,clinic,clinic,Noosa Foot & Ankle Clinic and Regenerative Medicine,,,podiatry;physiatry,,,,by_appointment,,,,,,,,,,,,,55,Mary Street,4566,,146885822,1,2024/01/31 03:15:19+00,01cfe79775f74f178e99030bb07f5094
115.7386023,-31.73795554,8247130596,node,28.125,clinic,clinic,Grace Podiatry,,,podiatry;podiatrist;orthopaedics,,,,Mo-Sa 09:00-17:00,,,,,,,,,,,,,13,Hobsons Gate,6028,,139890062,3,2023/08/14 21:29:22+00,c39453ac6bb1452d8320199159f0605f
,,839551598,way,31.25,clinic,psychotherapist,St. John of God Medical Centre (Psychiatric),Catholic Church,,psychiatry,religious,,,,,,,,,,,,,,,,3,Grantham Street,2134,,89772778,1,2020/08/22 07:38:43+00,1c83701fe3ee4ae2aec1c6b742d1c5cd
138.5364414,-34.87918322,4998804661,node,25,clinic,clinic,Western Community Mental Health Centre,Western Community Mental Health Centre,,psychiatry,,,,,,,,,,,,,,,,,57,Woodville Road,,,99566118,2,2021/02/19 06:04:52+00,b6d25e351f044c4e804dccd489b4c2b4
144.4446011,-37.67699955,5589387382,node,21.875,clinic,clinic,Bacchus Marsh Psychology Clinic,,,psychiatry,,,,,,,,,,,,,,,,,243,Bacchus Marsh Road,,,58571010,1,2018/04/30 23:18:05+00,6ce5e8afad3e41a0a66620be1aea6fa1
153.4137649,-28.00084864,11406352793,node,15.625,clinic,clinic,Evendale Practice,,,psychiatry,,,,,,,,,,,,,,,,,,,,,144950109,1,2023/12/09 22:39:58+00,ea3ca1917e42433ebc65780185962dca
153.1845378,-27.67348025,11303824828,node,15.625,clinic,clinic,M1 Psychology,,,psychiatry,,,,,,,,,,,,,,,,,,,,,144320260,2,2023/11/22 10:31:41+00,aebfffada5ab486aadb973527530575b
,,592391085,way,15.625,clinic,counselling,Sonder Edinburgh North,,,psychiatry;community,,,,,,,,,,,,,,,,,,,,,119187615,6,2022/04/01 06:42:42+00,370641d3f1e949d8b6f689577089a79a
,,926409566,way,15.625,clinic,counselling,headspace Edinburgh North,,,psychiatry;community,,,,,,,,,,,,,,,,,,,,,119187737,5,2022/04/01 06:46:32+00,1cdccc3f66e84f61ac99c5da5e4c19cf
,,707086850,way,21.875,clinic,clinic,Sunshine Coast Hospital and Health Service,Sunshine Coast Hospital and Health Service,,psychiatry;community;maternity;paediatrics,public,,,,,,,,,,,,,,,,,,,,99859483,4,2021/02/23 23:51:39+00,0071a43e69924403aa9a16a06ade4d0a
,,266517176,way,21.875,clinic,clinic,Mind Healthcare,,,psychology,,,,,,,,,,,,,,,,,64,Bellarine Highway,,,93472182,3,2020/11/03 09:53:22+00,1b01bda366b0454883987957209ec2b1
145.0326684,-37.69933607,5665199295,node,31.25,clinic,clinic,The Talk Shop,,,psychology,,,,Mo-Fr 08:00-20:00; Sa 09:00-17:00,,,,,,,,,,,,,60,Gertz Avenue,3073,Reservoir,79041426,3,2019/12/31 05:21:25+00,c59dba50959744f0b4c44108c009bbf9
147.3262696,-42.89571681,2366820353,node,25,clinic,clinic,Gregory Street Psychology,,,psychology,,,,,,,,,,,,,,,,,16A,Gregory Street,7005,,143993952,6,2023/11/14 04:17:34+00,b68c491bb6814f2ba81679daa588eb9f
147.3206619,-42.89807522,2317966069,node,31.25,clinic,clinic,Psychology Centre,,,psychology,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,81,Princes Street,7005,Hobart,146009373,6,2024/01/07 23:10:52+00,474b3bf2d78c404a9f3783f785622d4d
147.3206619,-42.89807522,2317966069,node,31.25,clinic,clinic,Psychology Centre,,,psychology,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,81,Princes Street,7005,Hobart,146009373,6,2024/01/07 23:10:52+00,474b3bf2d78c404a9f3783f785622d4d
115.7586661,-31.89793171,7701959118,node,28.125,clinic,clinic,Scarborough Beach Counselling & Psychology,,,psychology;psychotherapist,,,,Mo-Sa 08:00-17:00,,,,,,,,,,,,,256,West Coast Highway,6019,,139890062,3,2023/08/14 21:28:58+00,9673dddd285949e5a90bba3d7e0342ad
,,1052279202,way,25,clinic,clinic,Capital Radiology,,,radiology,,,,,,,,,,,,,,,,,399-401,Burwood Highway,3133,,119791446,1,2022/04/16 16:57:40+00,0f382a80ff9e4e1082f80c6ee1535f01
153.2057688,-27.71626534,9721880422,node,15.625,clinic,clinic,Exact Express,,,radiology,,,,,,,,,,,,,,,,,,,,,120653069,1,2022/05/07 04:06:13+00,d82eeae78ea042a8956168614d299274
145.0188577,-37.77610491,5587634143,node,31.25,clinic,clinic,Direct Radiology Fairfield,,,radiology,,,,Mo-Fr 08:30-17:00; Sa 09:00-12:00,,,,,,,,,,,,,149-153,Station Street,3078,Fairfield,58864621,2,2018/05/11 00:34:31+00,2929d485613042b19ab7ce5cb72b0870
,,1052279222,way,25,clinic,clinic,Capital Radiology MRI,,,radiology,,,,,,,,,,,,,,,,,411,Burwood Highway,3133,,119791446,1,2022/04/16 16:57:40+00,a5ec4025d7654eb4a2f2b226595d3c5e
151.6956515,-32.9658,1707723059,node,25,clinic,clinic,CSCAN Radiology,,,radiology,private,,,,,,,,yes,no,,,,,,,,,,,116800917,4,2022/01/31 00:25:57+00,f739fc78672c4de39ed4f86c12be7997
150.8273648,-33.76668582,9622948178,node,18.75,clinic,clinic,Quantum Radiology,,survey,radiology,,,,,,,,,,,,,,,,,,,,,119098679,1,2022/03/30 06:16:58+00,7fe1f457d284429f8a2c9c4c513252ce
153.2930432,-27.81212741,9787115116,node,18.75,clinic,clinic,Radiant Radiology,,,radiology,,,,"Mo,We,Fr 08:00-05:00; Sa 08:00-12:00; Tu,Th 08:00-18:00",,,,,,,,,,,,,,,,,121792133,2,2022/06/01 04:49:24+00,d83a80bbdce44208b4d28df32f4986a0
,,1052279221,way,25,clinic,clinic,Capital Radiology Nuclear Medicine,,,radiology,,,,,,,,,,,,,,,,,405,Burwood Highway,3133,,119791446,1,2022/04/16 16:57:40+00,52368567c4fb467c97891ddaa94818b0
147.3115069,-42.97493476,8756614806,node,21.875,clinic,clinic,Radiology Tasmania,,,radiology,,,,Mo-Fr 08:30-17:00,,,,,yes,,,,,,,,,,,,136992837,4,2023/06/06 00:26:16+00,7954981deeee4cf19ba717fc7d6ba4e5
145.2921852,-37.86255293,9670577832,node,15.625,clinic,clinic,Capital Radiology,,,radiology,,,,,,,,,,,,,,,,,,,,,119792292,1,2022/04/16 17:21:54+00,e99ffc0fec544665abab815692f490ff
150.8886802,-34.42301432,7833742201,node,28.125,clinic,clinic,Illawarra Radiology Group,,,radiology,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,21-23,Denison Street,2500,,139890028,2,2023/08/14 21:27:11+00,bd594315380a47f3919e375228435988
,,340379281,way,25,clinic,clinic,Radiology SA,,,radiology,,,,"Mo-Fr 08:30-17:00, Sa 08:30-11:30",,,,,,,,,,,,,268-280,Commercial Road,,,116087164,8,2022/01/13 00:47:28+00,43cc5307666a4a35a8f321ca4e6aeefb
,,498964899,way,25,clinic,clinic,I-MED Radiology Network,,,radiology,,,,,,,,,,,,,,,,,110-114,Mount Dandenong Road,3135,,115145572,3,2021/12/20 04:00:39+00,31ba07cc792c43319456f31c43d8de22
149.0864639,-35.23667936,8481172766,node,21.875,clinic,clinic,QSCAN Bruce,QSCAN,,radiology,private,,,,,,,,,,,,,,,,,,,,100308057,1,2021/03/02 23:29:18+00,af044b35e66549c185ec31904a4abae0
,,977125455,way,15.625,clinic,clinic,Inview Imaging,,,radiology,,,,,,,,,,,,,,,,,,,,,110367706,1,2021/08/28 06:40:22+00,5c1e7704e55246a19226e0df77ea6199
,,631561718,way,31.25,clinic,clinic,Vision Radiology Carnegie,Vision Radiology,,radiology;ultrasound;x-ray,private,,,,,,,,,,,,,,,,90,Koornang Road,3163,,115877723,3,2022/01/07 13:41:01+00,50071bc5089044fdbcdc93b06d00cadf
151.1929639,-33.82079243,8570204021,node,15.625,clinic,clinic,Clinic 16 - Northern Sydney Sexual Health Clinic,,,sexual_health,,,,,,,,,,,,,,,,,,,,,101892703,1,2021/03/28 23:39:48+00,37eadb5790ba45e2bc1d3446b55d49f1
,,487234235,way,25,clinic,clinic,Australian Laser & Skin Clinic,,,skin,,,,,,,,,,,,,,,,,179,Warrandyte Road,3134,,111170245,3,2021/09/14 02:00:51+00,8fb47837108843b698e6bf8b5948e462
153.129608,-27.88232367,8991510188,node,15.625,clinic,clinic,Tamborine Village Medical,,,skin,,,,,,,,,,,,,,,,,,,,,109368491,1,2021/08/09 00:23:14+00,b0ce553240a5486f8b425ec74365db78
153.0580111,-27.50534355,6040997075,node,25,clinic,clinic,Coorparoo Skin Cancer Clinic,,,skin cancer checking,,,,,,,,,,,,,,,,,148,Chatsworth Road,4059,,89025176,2,2020/08/06 08:35:03+00,4d14354daf384ea79875daf75b7b0be9
144.2632204,-36.77093393,4646176273,node,34.375,clinic,clinic,Stellar Skin + Body,,,skincare;laser_hair_removal;laser;dermal_therapy,,,,Mo-Fr 08:30-17:30,,,,,yes,,,,,,,,1-Jul,Chum Street,3550,Golden Square,143964249,6,2023/11/13 10:33:21+00,59276db03b7e4cc2bc5c16260d1e71e2
144.261495,-36.76242864,4646176273,node,28.125,clinic,clinic,Stellar Skin + Body,,,skincare;laser_hair_removal;laser;dermal_therapy,,,,Mo-Fr 08:30-17:30,,,,,yes,,,,,,,,1-Jul,Chum Street,,,143964249,6,2023/11/13 10:33:21+00,59276db03b7e4cc2bc5c16260d1e71e2
150.7040348,-33.75528132,10866444298,node,21.875,clinic,clinic,Air Liquide Healthcare,,,sleep,,,,,,,,,,,,,,,,,250,High Street,,,143816983,2,2023/11/09 10:57:27+00,f455fbcb12f44d51ae03777b626e4465
153.0478343,-27.50407604,1607162114,node,28.125,clinic,clinic,ResSleep,,,sleep,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,496,Logan Road,4120,,59999294,4,2018/06/20 06:34:19+00,07d60bca1fa84f5dbd4f6b8e295c328c
,,837477469,way,28.125,clinic,alternative,,,,traditional_chinese_medicine;acupuncture,,,,Mo-Sa 09:00-18:00,,,,,,,,,,,,,281,Victoria Street,3003,West Melbourne,143964249,8,2023/11/13 10:33:21+00,bb558231f3324b1495747624d37de67d
150.9046706,-33.72634422,4281935342,node,34.375,clinic,clinic,Quakers Hill X Ray & Ultrasound,Quakers Hill X Ray & Ultrasound,,ultrasound;xray,,,,"Mo-Fr 09:30-14:00,16:00-18:00; Sa 09:30-12:30; Su off",,,,,,,,,,,,,5/206,Farnham Road,2763,quakers hill,143776384,4,2023/11/08 11:47:21+00,b29e7a4657014265895b5805af6c8c68
150.9046706,-33.72634422,4281935342,node,31.25,clinic,clinic,Quakers Hill X Ray & Ultrasound,Quakers Hill X Ray & Ultrasound,,ultrasound;xray,,,,,,,,,,,,,,,,,5/206,Farnham Road,2763,quakers hill,143776384,4,2023/11/08 11:47:21+00,b29e7a4657014265895b5805af6c8c68
153.2502135,-27.54188588,9916996784,node,28.125,clinic,clinic,Bayside Urology,,,urology,,,,Mo-We 09:00-17:00; Th 10:00-16:00,,,,,,,,,,,,,16,Weippin Street,4163,,124184900,1,2022/07/28 12:31:08+00,eb6c8eec83044627885d964a042fb025
151.2752002,-33.88915674,20979906,node,31.25,clinic,clinic,Phallosan Forte,Peter White,,urology,business,,,,,,,,,,,,,,,,68,Gould Street,2026,,131035499,4,2023/01/09 01:39:14+00,c8a3b64f103f4dba906467a4dce33164
115.7835577,-31.97636721,8899064731,node,25,clinic,vaccination_centre,Claremont Showgrounds COVID-19 Vaccination Community Clinic,,,vaccination,,,,,,,,,,,,,,,,,Gate 8,Ashton Avenue,6010,,116282636,5,2022/01/18 06:42:24+00,ca46558b84f94341aaf1ac254cae0e2c
115.8151724,-32.24614061,8899798868,node,25,clinic,vaccination_centre,Kwinana Supa Centre COVID-19 Vaccination Community Clinic,,,vaccination,,,,,,,,,,,,,,,,,46,Meares Avenue,6167,,116045631,4,2022/01/12 00:21:53+00,7aa1c67b81494653a590a1cf3665b0ef
115.7651001,-31.74370125,8899798869,node,25,clinic,vaccination_centre,Joondalup COVID-19 Vaccination Community Clinic,,,vaccination,,,,,,,,,,,,,,,,,420,Joondalup Drive,6027,,116045656,4,2022/01/12 00:23:19+00,6bdb9c5b770a4b8eb27a6cac85e08fcb
115.6475105,-33.33360261,8899798867,node,21.875,clinic,vaccination_centre,Bunbury COVID-19 Vaccination Community Clinic,,,vaccination,,,,,,,,,,,,,,,,,42,Strickland Street,,,107564281,3,2021/07/07 12:33:48+00,e8212bc1fbb14e65af60199f4e4d3ba7
116.0021248,-31.89031013,9139246940,node,25,clinic,vaccination_centre,Midland COVID-19 Vaccination Community Clinic,,,vaccination,,,,,,,,,,,,,,,,,307,Great Eastern Highway,6056,,116045609,2,2022/01/12 00:20:58+00,da67c28e4efe4a7784afc8b8c9cbbfbc
138.6443238,-34.92061463,7926950428,node,15.625,clinic,clinic,Vascular Ultrasound Partners,,,vascular_surgery,,,,,,,,,,,,,,,,,,,,,91197133,1,2020/09/21 04:26:50+00,65b9e1a4ff634ba39ecf8d287d677bd5
151.2656633,-33.7944331,6086592701,node,15.625,clinic,clinic,Hypoxi Balgowlah,,,weight_loss,,,,,,,,,,,,,,,,,,,,,64833405,1,2018/11/23 22:10:31+00,ed45226d5751404796c739dc46b5e172
144.9016436,-37.79920007,6033469816,node,18.75,clinic,,Radiology Imaging Solutions,,,"X-Ray, Ultrasound, CT",,,,,,,,,,,,,,,,,38-40,Byron Street,,,124006543,2,2022/07/24 11:53:03+00,f6a3dd4235c6467594918efb84ec9162
,,771520295,way,25,clinic,clinic,High Street Youth Health Service,,,youth,,,,,,,,,,,,,,,,,65,High Street,2150,,80827046,2,2020/02/11 05:00:28+00,bc7582c01cb8423aa039efd745778525
115.8432553,-32.17558954,5221083981,node,34.375,dentist,dentist,Amore Dental,,,cosmetic;general_dental;family_dentistry;dentistry;preventive;crown;bridge;dentures;implants,,,,Mo-Fr 09:00-17:00,,,,,yes,,,,,,,,30,Marquis Street,6164,Hammond Park,68312242,3,2019/03/19 21:33:23+00,fa86ac8773a2497aa2d4da3857b4104a
145.3387766,-38.06902712,3606414981,node,31.25,dentist,dentist,Eden Rise Dental,,survey,cosmetic;paediatric_dentistry;dentist,,,,Mo-We 09:00-18:00; Th-Fr 09:00-17:00; Sa 08:30-13:00; Su closed,,,,,,,,,,,,,15,Meadowlands Way,3806,,130360313,6,2022/12/22 07:16:29+00,0a639eaaa17e47a5aa4d5ba759f7d65c
149.8450992,-36.6742941,9697059504,node,25,dentist,dentist,Bega Dental Practice,,,dentist,,,,,,,,,,,,,,,,,95,Carp Street,2550,,143816983,4,2023/11/09 10:57:27+00,f82e2a3e1c5043b681f9d46e6b606728
150.8554742,-33.95218656,9220247146,node,25,dentist,dentist,White & Bright Family Dental,,,dentist,,,,,,,,,,,,,,,,,1975-1985,Camden Valley Way,2170,,143816983,3,2023/11/09 10:57:27+00,461eec0e3f4c4847a780a0a43369cdf4
150.8554742,-33.95218656,9220247146,node,25,dentist,dentist,White & Bright Family Dental,,,dentist,,,,,,,,,,,,,,,,,1975-1985,Camden Valley Way,2170,,143816983,3,2023/11/09 10:57:27+00,461eec0e3f4c4847a780a0a43369cdf4
146.059184,-34.28327341,9607966102,node,15.625,dentist,dentist,Griffith Denture Clinic,,,dentist,,,,,,,,,,,,,,,,,,,,,142516206,2,2023/10/13 10:18:05+00,c83b945bf25f441785d3d08fe6790135
152.0838473,-32.77819205,7146276847,node,28.125,dentist,dentist,Anna Bay Denture Clinic,,,dentist,,,,Mo-We 09:00-17:00,,,,,,,,,,,,,134,Gan Gan Road,2316,,79797155,1,2020/01/20 12:33:12+00,d844540abd3947689608ed9ae4f01625
151.1853889,-33.92011664,7615756231,node,31.25,dentist,dentist,Delight Dental Spa,Dr Bishoy Philobos,,dentist,,,,Mo-Fr 08:00-18:00 Su 08:30-16:00,,,,,,,,,,,,,673,Gardeners Road,2020,,122747979,3,2022/06/23 09:06:35+00,9cc1e2e833964840995e851f54470781
144.9328298,-37.78859294,6824742893,node,25,dentist,dentist,Tooth Heaven,,,dentist,,,,,,,,,,,,,,,,,249,Racecourse Road,3031,,117749022,2,2022/02/23 01:37:57+00,6998224a8b3741b0ad7b1b0a650c3e40
151.1535243,-33.85128923,8931711718,node,25,dentist,dentist,Drummoyne Dental Practice,,,dentist,,,,,,,,,,,,,,,,,52,Lyons Road,2047,,143816983,2,2023/11/09 10:57:27+00,680fa27608aa45b3b526dc8bbbfea4d5
145.2327269,-37.84896511,7838822454,node,28.125,dentist,dentist,Complete Denture Care,,,dentist,,,,Mo-Th 07:30-18:00; Fr 07:30-14:00,,,,,,,,,,,,,6/603,Boronia Road,3152,,135796593,4,2023/05/07 03:42:17+00,8c0fa4d68f7f4a99873add4251be53d9
147.2538787,-42.79071704,9817208045,node,25,dentist,dentist,Claremont Dental Centre,,,dentist,,,,,,,,,,,,,,,,,33,Main Road,7011,,123264042,2,2022/07/06 07:34:55+00,5489ee324b154fe082427e8b97b41f0f
151.1080175,-33.91692498,11514362371,node,25,dentist,dentist,Dentalcare Campsie,,,dentist,,,,24-Jul,,,,,,,,,,,,,,Messiter Street,2194,,146228612,5,2024/01/13 22:03:22+00,4093c67f9ed243d1a87ff550dcafc4c4
151.1535243,-33.85128923,8931711718,node,25,dentist,dentist,Drummoyne Dental Practice,,,dentist,,,,,,,,,,,,,,,,,52,Lyons Road,2047,,143816983,2,2023/11/09 10:57:27+00,680fa27608aa45b3b526dc8bbbfea4d5
149.8450992,-36.6742941,9697059504,node,28.125,dentist,dentist,Bega Dental Practice,,,dentist,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,95,Carp Street,2550,,143816983,4,2023/11/09 10:57:27+00,f82e2a3e1c5043b681f9d46e6b606728
151.2050126,-33.86739707,7567570221,node,31.25,dentist,dentist,Sydney CBD Dentist,Wynyard Dental Clinic Sydney-CBD-Dentist,,dentist;clinic,,,,Mo-Fr 08:00-18:00,,,,,,,,,,,,,131-135,Clarence Street,2000,,139890261,6,2023/08/14 21:38:20+00,9d7c958a46d44d3cace6743f7e5d0e38
153.0377804,-27.46132246,7736234160,node,28.125,dentist,dentist,Valley Dental,,,dentist;cosmetic_dentistry;dental_technician;general_dentistry;restorative;whitening;invisalign;dentures;extractions_and_wisdom_teeth;root_canal;crowns_and_bridges;toothache;veneers,,,,Mon-Wed 8:00 - 5:00 Thurs 8:00 - 7:00 Fri 8:00 - 3:00,,,,,,,,,,,,,Jul-15,Malt Street,4006,,146349067,5,2024/01/17 06:41:02+00,85af5354555d4a5495f8f0bd950c7bdb
151.204873,-33.8673679,7596549442,node,31.25,dentist,dentist,Wynyard Dental Clinic,wynyard-dental-clinic-sydney-CBD-Dentist,,dentist;invisalign;veneers;Crowns-Bridges;implants;Root_Canal;Dentures;emergency_dental_care,,,,Mo-Fr 08:00-18:00,,,,,,,,,,,,,131,Clarence Street,2000,,117587576,4,2022/02/19 00:44:51+00,d210ec5799fb44fc8d6bec4b369c2ce2
,,1055312672,way,25,dentist,dentist,Bega Dental Surgery,,,dentistry,,,,,,,,,,,,,,,,,131,Carp Street,2550,,143816983,3,2023/11/09 10:57:27+00,3c87e47501e44cdcaf1f62e694403563
,,240003040,way,25,dentist,dentist,Sunshine Smiles Dental Clinic,,,dentistry,,,,,,,,,,,,,,,,,22,Withers Street,3020,,139130455,3,2023/07/28 11:14:01+00,f80fdd692a6249fd91eb380f4533b51e
,,775156097,way,28.125,dentist,dentist,Goonellabah Dental Practice,,,dentistry,,,,Mo-Fr 08:30-17:00,,,,,,,,,,,,,25,Rous Road,2480,,120692761,4,2022/05/08 08:23:31+00,00dbe79f5d3641bb9549e567a9cc7738
153.0614326,-27.45133618,6329990930,node,37.5,dentist,dentist,Balmoral Dental Centre - Dentist Bulimba,Dennis Han,Brisbane City Council;osm notes,dentistry,,,,Monday 8:30 AM - 5:30 PM Tuesday 8:30 AM - 5:30 PM Wednesday 7:30 AM - 4:30 PM Thursday 10:00 AM - 7:00 PM Friday 8:30 AM - 5:30 PM Saturday 9:00 AM - 6:00 PM Sunday 10:00 AM - 7:00 PM,,,,,,,,,,,,,204,Oxford Street,4171,Brisbane,132762902,4,2023/02/19 19:44:44+00,0253df9cf5114fb89580568e6d88f119
,,307981148,way,15.625,dentist,dentist,Warragul Dental Care,,,dentistry,,,,,,,,,,,,,,,,,,,,,120382735,3,2022/04/30 12:18:34+00,c4bff419e307427da001b2fc4df50291
,,1012233076,way,28.125,dentist,dentist,Select Smiles,,,dentistry,,,,"Mo-Th 07:30-21:00, Fr 07:30-17:00",,,,,,,,,,,,,3-May,Loughnan Road,3134,,114941447,1,2021/12/14 22:18:00+00,47044347920749dd99c0008f32e70761
,,266792790,way,15.625,dentist,dentist,Lifelong Dental,,,dentistry,,,,,,,,,,,,,,,,,,,,,121761382,3,2022/05/31 10:36:15+00,29aa93168507430a8ff083e9c0081c34
,,1009777939,way,15.625,dentist,dentist,Redhead Family Dental,,,dentistry,,,,,,,,,,,,,,,,,,,,,114641707,1,2021/12/07 04:08:22+00,7cb4ef51876b4b51bfe9b74fbf247593
,,725765908,way,28.125,dentist,dentist,Manchester Road Dental Surgery,,,dentistry,,,,Mo 08:30-19:30; Tu-Th 08:30-18:00; Fr 09:00-17:00; Sa 09:00-12:00,,,,,,,,,,,,,27,Manchester Road,3138,,123025249,6,2022/06/30 03:45:00+00,0438f995a3614fb9bb3445c36c40c2ad
,,664367886,way,28.125,dentist,dentist,Riversdale Dental,Riversdale Dental,,dentistry,,,,,,,,,,,,,,,,,602,Riversdale Road,3124,,117749022,2,2022/02/23 01:37:57+00,ba1ab1b70e444e9394522e40f1245588
,,775155344,way,31.25,dentist,dentist,Casino Dental Practice,,,dentistry,,,,Mo-Fr 08:30-17:00,,,,,yes,,,,,,,,74,Barker Street,2470,,82473985,3,2020/03/22 03:13:01+00,61834b923cb7445d926815921ba29ba9
,,844540891,way,28.125,dentist,dentist,Glenorchy Dental Centre (Oral Health Services Tasmania),,,dentistry,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,404-408,Main Road,7010,,123646723,4,2022/07/15 10:36:44+00,7c0a6a5fc9f8407180ffa0d5e2c17029
,,622322575,way,15.625,dentist,dentist,Narangba Valley Dentist,,,dentistry,,,,,,,,,,,,,,,,,,,,,62390775,2,2018/09/07 23:34:30+00,9b570a13cbaf4194a6bb3cda58843b4c
149.0937627,-35.36625034,8793833392,node,28.125,dentist,dentist,Mawson Dental Care,Robert Honeybone,,dentistry;dentist,,,,Mo-Fr 08:15-17:00,,,,,,,,,,,,,3/142-152,Mawson Place,,,144278579,4,2023/11/21 09:23:18+00,bb96f6c832d44d3aa36fb76c6d97d089
149.0937627,-35.36625034,8793833392,node,28.125,dentist,dentist,Mawson Dental Care,Robert Honeybone,,dentistry;dentist,,,,Mo-Fr 08:15-17:00,,,,,,,,,,,,,3/142-152,Mawson Place,,,144278579,4,2023/11/21 09:23:18+00,bb96f6c832d44d3aa36fb76c6d97d089
144.8343488,-37.78622045,6574696508,node,25,dentist,dentist,Sunshine Smiles Dental Clinic,,,dentistry;family_dentistry,,,,,,,,,,,,,,,,,22,Withers Street,3020,,71671279,1,2019/06/27 12:34:33+00,cba077733f0243f6bc595ec651382d1e
,,159103584,way,15.625,dentist,dentist,Bardon Smiles,,,dentistry;ophthalmology,,,,,,,,,,,,,,,,,,,,,81936711,3,2020/03/09 01:02:10+00,a0ce40f5b0014d95921ae77ad1442c49
,,864084441,way,25,dentist,dentist,Smile,,,dentistry;orthodontics,,,,,,,,,,,,,,,,,560,Glenferrie Road,3122,,93151782,2,2020/10/28 04:02:37+00,deb577d0a74d4cf2bcd431e4033c85dd
,,917253882,way,28.125,dentist,dentist,Malvern Smile Studio,,,dentistry;orthodontics;cosmetic_dentistry;Wisdomtooth_extractions;venners;dental_implants,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,1868,Malvern Road,3145,,117749024,3,2022/02/23 01:38:16+00,8bd72b7f1cdc46b0ac8de7c03bd12599
153.2003732,-27.71702851,9706248460,node,21.875,dentist,dentist,Dentu Care,,,endodontics,,,,"Mo-Th 09:00-12:00,14:00-17:00; PH closed",,,,,limited,,,,,,,,,,,,120406783,2,2022/05/01 05:44:49+00,26ad613265ea462cb948f4208a6c68dd
,,835388284,way,25,dentist,dentist,The Smile Place Mt Eliza,,,general,,,,,,,,,,,,,,,,,1299,Nepean Highway,3930,,89141036,1,2020/08/08 23:44:17+00,4e900f7c20f6461680ade45d6e627146
,,860565539,way,25,dentist,dentist,Dentists of Hawthorn,,,general,,,,,,,,,,,,,,,,,330,Burwood Road,3122,,143964249,3,2023/11/13 10:33:21+00,af8f2425a7fd42f094f1a666f2b66546
153.0794827,-26.49678283,7021139387,node,15.625,dentist,dentist,Dental Centre Peregian Springs,,,general,,,,,,,,,,,,,,,,,,,,,78552365,2,2019/12/18 02:14:35+00,9b1ef85a925342db9db762ca6b7ac4d7
,,930225239,way,25,dentist,dentist,Dental on Fitzroy,,,general,,,,,,,,,,,,,,,,,23,Fitzroy Street,2720,,102861513,1,2021/04/13 10:55:56+00,3daa7a8ddeb8414e92d504ae8f800b28
153.078753,-26.53872538,6296907638,node,15.625,dentist,dentist,CoastWide Smiles,,,general,,,,,,,,,,,,,,,,,,,,,67485465,1,2019/02/23 03:01:13+00,eb265e4f7fbf4cc6835ce9166bff421c
151.1701615,-33.86361381,5989551783,node,28.125,dentist,dentist,Soothing Care Dental,,,general,,,,"Mo-Fr 08:00-18:00, Sa 09:00-16:00",,,,,,,,,,,,,667,Darling Street,2039,,137695022,3,2023/06/23 16:07:48+00,a0b0b3fc382842669bddcb83b0c9f522
153.4427916,-28.09461867,6191489482,node,15.625,dentist,dentist,Gold Coast Aestethic Dentistry,,,general,,,,,,,,,,,,,,,,,,,,,66117837,2,2019/01/08 05:32:58+00,448861f08544427786dcfca54fd74b68
153.0954151,-26.47913105,7021106081,node,28.125,dentist,dentist,Dental Centre Peregian Beach,,,general,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,247,David Low Way,4573,,78615615,2,2019/12/19 05:11:37+00,89e6a9c19b1f4d5eb1f73149b0f55836
138.5997562,-34.95292486,9924750236,node,31.25,dentist,dentist,Adelaide Cosmetic Dentistry,Adelaide Cosmetic,,general,,,,Mo-Fr 09:00-18:00,,,,,,,,,,,,,145,King William Road,5061,,126002774,3,2022/09/10 05:53:43+00,5afda0706ec84e75b11e153d45db5896
138.7232089,-35.00887113,6720273648,node,15.625,dentist,dentist,Hills Dental Group,,,general;orthodontics;oral_surgery,,,,,,,,,,,,,,,,,,,,,130016581,2,2022/12/13 00:18:11+00,5931e6d6abf241559e7d950c21b70058
